Unnamed: 0,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,losia,catharina,lorenzo,los_sat,cat_sat,enz_sat,satisfies_criteria
105,rayyan-236650546,"Per- and Polyfluoroalkyl Substances (PFAS) in Fish from European Lakes: Current Contamination Status, Sources, and Perspectives for Monitoring",2021.0,,,Environmental Toxicology and Chemistry,07307268 (ISSN),40.0,3.0,658-676,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089735446&doi=10.1002%2fetc.4815&partnerID=40&md5=6bb96e762abd0dec99d1f435dd4defbe,English,,,"Concentrations in fish of per- and polyfluoroalkyl substances (PFAS) were reported for 7 deep lakes in the European subalpine area: Lakes Geneva, Lugano, Maggiore, Iseo, Como, Garda, and Mergozzo; one shallow lowland lake (Varese); and 2 high-altitude alpine lakes (>2000 m a.s.l). Fillets and, in selected cases, other body fractions (viscera, liver, and residual carcass) from 8 fish species were analyzed. The possibility of harmonizing the monitoring protocols was tested. Results suggest that the sampling season is not critical for PFASs and the total protein content cannot be used for normalization of tissue concentrations because PFASs bind to specific proteins. Moreover, the polar lipid content could be used to reduce the variability of PFAS concentrations in phospholipid rich fractions of fish such as viscera and carcass. The data comparison and analysis show that the PFAS contamination in lake fish is generally correlated with the degree of urbanization of the lake catchment; however, it is sometimes difficult to compare absolute concentrations in lake fish because the lake hydro-morphological characteristics play a substantial role in determining the chemical concentrations of persistent and mobile contaminants. Environ Toxicol Chem 2021;40:658–676. © 2020 SETAC. © 2020 SETAC","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",,,,,True,True,True,True,True,True,True
1493,rayyan-236651937,Distribution of perfluorinated compounds in Yellow-legged gull eggs (Larus michahellis) from the Iberian Peninsula,2012.0,,,Science of the Total Environment,00489697 (ISSN),416.0,,468-475,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856221805&doi=10.1016%2fj.scitotenv.2011.11.085&partnerID=40&md5=12d763532ac37ff07e74a23e937654cd,English,,,"This study is aimed to evaluate the presence and distribution of Perfluorinated Compounds (PFCs) in Yellow-legged gull eggs (Larus michahellis) collected from 8 National or Natural Parks from the Iberian Peninsula. In each colony, 12 eggs were randomly collected and pooled from 3 areas of the colony and analyzed using liquid-solid extraction and liquid chromatography coupled to tandem mass spectrometry. Perfluorooctanate sulfonate (PFOS) was the only compound detected in the eggs and its presence was higher in the colonies situated in NE Iberian Peninsula due to the more industrial and mass urbanization in this area compared to the SW Mediterranean or Atlantic colonies. Accordingly, the Medes site, followed by the Ebro Delta and Columbretes, all situated in the NW Mediterranean coast, contained the highest PFOS levels (40.5-54.0. ng/g-ww). In all other colonies, PFOS was detected at levels of 10.1-18.6. ng/g-ww. Egg shell biometry was studied and it was found that the presence of PFOS did not affect the development of the egg. © 2011 Elsevier B.V.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,Leg;Ovum,,,True,True,False,True,True,False,True
3543,rayyan-236653991,"Perfluoroalkyl Substances in Arctic Polar Bear and Ringed Seal From East Greenland and Hudson Bay: Comparisons of Adipose and Liver Levels and Patterns, and In Vitro Depletion and Metabolite Formation of PFAS Precursors",2016.0,,,,,,,,,https://curve.carleton.ca/35241377-47fe-45c3-a402-fed5e51b7cd7,,,,"The levels of 22 perfluorinated alkyl substances (PFASs) were examined in the livers of polar bears (PB) from Southern Hudson Bay (SHB) and Western Hudson Bay (WHB) and in the livers and adipose tissues of East Greenland (EG) PB and ringed seals (RS), all harvested in recent years. EG PB livers contained greater concentrations of ΣPFAS than SHB and WHB bears, while having greater proportions of perfluorooctane sulfonic acid (PFOS). ΣPFAS concentrations in EG PB were greater than in RS both in liver and in adipose, while no PFOS was detected in RS blubber. The biotransformation of N-Ethyl-perfluorooctane sulfonamide was significant for high enzymatic activity PB, while FOSA formation was not significant for low enzymatic activity RS. This thesis underlined the necessity to study the fate of PFASs in the Arctic marine foodweb, and the importance of short-chained PFASs and precursors when establishing PFAS exposure and levels.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,Liver,,,True,True,False,True,True,False,True
1072,rayyan-236651515,Tissue Distribution and Whole Body Burden of the Chlorinated Polyfluoroalkyl Ether Sulfonic Acid F-53B in Crucian Carp (Carassius carassius): Evidence for a Highly Bioaccumulative Contaminant of Emerging Concern,2015.0,,,Environmental Science and Technology,0013936X (ISSN),49.0,24.0,14156-14165,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950115712&doi=10.1021%2facs.est.5b04299&partnerID=40&md5=e4265dde4f59866213f6fbe953a9106d,English,,,"Following the global actions to phase out perfluoroctanesulfonic acid (PFOS) a large number of alternative per- and polyfluoroalkyl substances, with poorly defined hazard properties, are being used in increasing quantities. Here, we report on the first detection of the chlorinated polyfluoroalkyl ether sulfonic acid F-53B in biological samples and determine the tissue distribution and whole body bioaccumulation factors (BAFwhole body) in crucian carp (Carassius carassius). Analysis of fish samples from Xiaoqing River (XR) and Tangxun Lake (TL) demonstrated a similar level of F-53B contamination with median concentrations in blood of 41.9 and 20.9 ng/g, respectively. Tissue/blood ratios showed that distribution of F-53B primarily occurs to the kidney (TL: 0.48, XR: 0.54), gonad (TL: 0.36, XR: 0.54), liver (TL: 0.38, XR: 0.53), and heart (TL: 0.47, XR: 0.47). Median Log BAFwhole body values for F-53B (XR: 4.124, TL: 4.322) exceeded regulatory bioaccumulation criterion and were significantly higher than those of PFOS in the same data sets (XR: 3.430, TL: 3.279). On the basis of its apparent omnipresence and strong bioaccumulation propensity, it is hypothesized that F-53B could explain a significant fraction of previously unidentified organofluorine in biological samples from China, and regulatory actions for this compound are encouraged. © 2015 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,Tissue Distribution;Sulfones;Sulfonic Acids;Ethers;Ether,,,True,True,False,True,True,False,True
300,rayyan-236650741,"Are Feathers of a Songbird Model Species (The Great Tit, Parus major) Suitable for Monitoring Perfluoroalkyl Acids (PFAAs) in Blood Plasma?",2020.0,,,Environmental Science and Technology,0013936X (ISSN),54.0,15.0,9334-9344,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089607423&doi=10.1021%2facs.est.0c00652&partnerID=40&md5=8e39eecf695adb24cd15840f053f3740,English,,,"Feathers have been shown to be useful in the biomonitoring of environmental contaminants, such as metals and persistent organic pollutants. However, little is known regarding the levels of perfluoroalkyl acids (PFAAs) in feathers and the applicability of these structures for the biomonitoring of these compounds. In the present study, we report the extent to which feathers are suitable for monitoring PFAA concentrations in the blood plasma of an insectivorous songbird model species, the great tit (Parus major), settled at and in the vicinity of a fluorochemical plant in Antwerp, Belgium. For most of the target analytes (out of the 15 investigated), the feather PFAA concentrations near the plant are the highest ever reported in free-living birds. As PFAA concentrations did not differ in the adjacent sites, no pollution gradient with distance from the plant was observed. In addition, the PFAA concentrations were not associated with the age and sex of the birds. Perfluorooctanoic acid (PFOA) concentrations were significantly higher in P. major feathers than in blood plasma, but for most other PFAAs, these differences were not observed. The concentrations of perfluorooctanesulfonate (PFOS) and PFOA in P. major feathers and plasma were significantly and positively correlated when combining data from all sites but often not at individual sites. This result was likely caused by lower sample sizes at the individual sites and the use of matrices that represent different time periods. Our results suggest that P. major feathers cannot be used to estimate PFOA and PFOS concentrations in blood plasma, except when there is a great deal of variation in pollutant concentrations among sites/individual birds. Both matrices represent different time frames, providing complementary information on environmental PFAA concentrations, as illustrated by the observation that more PFAA compounds could be detected in P. major feathers than in blood plasma. Copyright © 2020 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,,,,True,True,False,True,True,False,True
1889,rayyan-236652334,Rapid response of arctic ringed seals to changes in perfluoroalkyl production,2007.0,,,Environmental Science and Technology,0013936X (ISSN),41.0,1.0,42-49,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846019655&doi=10.1021%2fes061267m&partnerID=40&md5=4006f12d28b38eab5c221f59bb5f0a01,English,,,"Temporal trends in perfluoroalkyl compounds (PFCs) were investigated in liver samples from two ringed seal (Phoca hispida) populations in the Canadian Arctic, Arviat (Western Hudson Bay) (1992, 1998, 2004, 2005) and Resolute Bay (Lancaster Sound) (1972, 1993, 2000, 2004, 2005). PFCs analyzed included C 7-C15 perfluorinated carboxylates (PFCAs) and their suspected precursors, the 8:2 and 10:2 fluorotelomer saturated and unsaturated carboxylates (FTCAs, FTUCAs), C4, C6, C8, C10 sulfonates, and perfluorooctane sulfonamide (PFOSA). Liver samples were homogenized, liquid-liquid extracted with methyl tert-butyl ether, cleaned up using hexafluoropropanol, and analyzed by liquid chromatography with negative electrospray tandem mass spectrometry (LC-MS/MS). C9-C 15 PFCAs showed statistically significant increasing concentrations during 1992-2005 and during 1993-2005 at Arviat and Resolute Bay, respectively. Doubling times ranged from 19.4 to 15.8 years for perfluorododecanoate (PFDoA) to 10.0-7.7 years for perfluorononanoate (PFNA) at Arviat and Resolute Bay but were shorter when excluding the 2005 samples. Conversely, perfluorooctane sulfonate (PFOS) and PFOSA concentrations showed maximum concentrations during 1998 and 2000 at Arviat and Resolute Bay, with statistically significant decreases from 2000 to 2005. In the case of Arviat, two consecutive decreases were measured from 1998 to 2003 and from 2003 to 2005. PFOS disappearance half-lives for seals at Arviat and Resolute Bay were 3.2 and 4.6 years. These results indicate that the ringed seals and their food web are rapidly responding to the phase out of perfluorooctane sulfonyl fluoride based compounds by 3M in 2001. Further, the relatively short doubling times of the PFCAs and PFOS disappearance half-lives support the hypothesis of atmospheric transport as the main transport mechanism of PFCs to the arctic environment. © 2007 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,,,,True,True,False,True,True,False,True
830,rayyan-236651272,"Tissue distribution of perfluoroalkyl acids and health status in wild Mozambique tilapia (Oreochromis mossambicus) from Loskop Dam, Mpumalanga, South Africa",2017.0,,,Journal of Environmental Sciences (China),10010742 (ISSN),61.0,,59-67,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019164499&doi=10.1016%2fj.jes.2017.03.041&partnerID=40&md5=2dc561e9d2c2218c8eae71bc12861dd3,English,,,"This study examined concentrations of 15 perfluoroalkyl acids (PFAAs) in tissues from male Mozambique tilapia (Oreochromis mossambicus) collected at Loskop Dam, Mpumalanga, South Africa in 2014 and 2016. Nine of the 15 PFAAs were detected frequently and were included in statistical analysis and included two of the most commonly known PFAAs, perfluorooctanesulfonic acid (PFOS) (median, 41.6 ng/g) and perfluorooctanoic acid (PFOA) (median, 0.0825 ng/g). Of the tissues measured, plasma (2016 and 2014 median, 22.2 ng/g) contained the highest PFAA burden followed by (in descending order): liver (median, 11.6 ng/g), kidney (median, 9.04 ng/g), spleen (median, 5.92 ng/g), adipose (median, 2.54 ng/g), and muscle (median, 1.11 ng/g). Loskop Dam tilapia have been affected by an inflammatory disease of the adipose tissue known as pansteatitis, so this study also aimed to investigate relationships between PFAA tissue concentrations and incidence of pansteatitis or fish health status. Results revealed that healthy tilapia exhibited an overall higher (p-value < 0.05) PFAA burden than pansteatitis-affected tilapia across all tissues. Further analysis showed that organs previously noted in the literature to contain the highest PFAA concentrations, such as kidney, liver, and plasma, were the organs driving the difference in PFAA burden between the two tilapia groups. Care must be taken in the interpretations we draw from not only the results of our study, but also other PFAA measurements made on populations (human and wildlife alike) under differing health status. © 2017","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,Tissue Distribution;Health Status;South Africa,,,True,True,False,True,True,False,True
1470,rayyan-236651914,"Perfluorinated compounds in a coastal industrial area of Tianjin, China",2012.0,,,Environmental Geochemistry and Health,02694042 (ISSN),34.0,3.0,301-311,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859479125&doi=10.1007%2fs10653-011-9422-2&partnerID=40&md5=0e6f2124757a57f2a70952145fa6ecb1,English,,,"Perfluorinated compounds (PFC) in water, sediment, soil, and biota from the coastal industrial area of Tianjin, China, were measured to provide baseline information and to determine possible sources and potential risk to wildlife. Perfluorooctanesulfonate (PFOS) was the predominant PFC with maximum concentrations of 10 ng/L in water, and 4.3, 9.4, and 240 ng/g dw in sediment, soil, and fish, respectively. Perfluorooctanoate (PFOA) concentration in water ranged from 3.0 to 12 ng/L. Perfluoroundecanoate (PFUnA) and Perfluorododecanoate (PFDoA) were detected in solid matrices, respectively, at concentrations of <LOQ to 1.2 ng/g dw and 0.27-0.81 ng/g dw in sediments, and <LOQ to 1.0 ng/g dw and 0.26-0.61 ng/g dw in soils. Concentrations of PFOS, PFUnA, and PFDoA in sediment and soil from this industrialized and urbanized area were greater than those previously reported, while PFOS and PFOA in water and biota were both less than reported threshold concentrations for adverse effects in wildlife. © 2011 Springer Science+Business Media B.V.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,China,,,True,True,False,True,True,False,True
54,rayyan-236650495,Per- and polyfluoroalkyl substances and their alternatives in black-tailed gull (Larus crassirostris) eggs from South Korea islands during 2012–2018,2021.0,,,Journal of Hazardous Materials,03043894 (ISSN),411.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099203658&doi=10.1016%2fj.jhazmat.2020.125036&partnerID=40&md5=c3c062fa57fd00fe6e64a39adef5f1d8,English,,,"The temporal and spatial trends of sixteen per- and polyfluoroalkyl substances (PFAS) and their three alternatives, chlorinated polyfluoroalkyl ether sulfonic acid (F-53B), hexafluoropropylene oxide dimer acid (GenX), and dodecafluoro-3H-4,8-dioxanonanoate (ADONA) in whole eggs of black-tailed gulls from two South Korean islands, Baengnyeongdo (BLD) and Hongdo (HD), were investigated during 2012–2018. A total of 16 analyzed compounds were detected at concentrations of 21.3–47.8 ng/g ww in BLD and 11.2–40.0 ng/g ww in HD. Meanwhile, the mean levels of perfluorooctanesulfonic acid (PFOS) and perfluorooctanoic acid (PFOA) were detected at 6.92 ± 4.72 ng/g ww and 0.674 ± 0.993 ng/g ww, respectively. In particular, F-53B, a major alternative to PFOS was detected in each year of the study period with a level of up to 6.66 ng/g ww in all egg samples. Significant increasing temporal trends were observed for PFOS, perfluorononanoic acid (PFNA) and one alternative (F-53B) during the investigated period suggesting continuous use or accumulation of these in the Korean environment. Moreover, distinctive spatial distribution patterns such as a significantly higher F-53B level in HD and an increased PFAS (< C11) in BLD were also observed. © 2021 Elsevier B.V.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included"", ""Lorenzo""=>""Included""}",,African Continental Ancestry Group;Ovum;Korea,,,True,True,True,True,True,True,True
1731,rayyan-236652176,High levels of contaminants in ivory gull Pagophila eburnea eggs from the Russian and Norwegian arctic,2009.0,,,Environmental Science and Technology,0013936X (ISSN),43.0,14.0,5521-5528,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650458485&doi=10.1021%2fes900490n&partnerID=40&md5=8c8d8bff600d229d83a8e57591767bce,English,,,"We found high levels of contaminants, in particular organochlorines, in eggs of the ivory gull Pagophila eburnea, a high Arctic seabird species threatened by climate change and contaminants. An 80% decline in the ivory gull breeding population in the Canadian Arctic the last two decades has been documented. Because of the dependence of the ivory gull on sea ice and its high trophic position, suggested environmental threats are climate change and contaminants. The present study investigated contaminant levels (organochlorines, brominated flame retardants, perfluorinated alkyl substances, andmercury) in ivory gulleggsfrom four colonies in theNorwegian (Svalbard) and Russian Arctic (Franz Josef Land and Severnaya Zemlya). The contaminant levels presented here are among the highest reported in Arctic seabird species, and we identify this as an important stressor in a species already at risk due to environmental change. © 2009 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,Ovum,,,True,True,False,True,True,False,True
3659,rayyan-236654107,Perfluoroalkyl contaminants in plasma of five sea turtle species: Comparisons in concentration and potential health risks,2012.0,,,Environmental toxicology and chemistry,0730-7268,,,,,http://dx.doi.org/10.1002/etc.1818,,,,"The authors compared blood plasma concentrations of 13 perfluoroalkyl contaminants (PFCs) in five sea turtle species with differing trophic levels. Wild sea turtles were blood sampled from the southeastern region of the United States, and plasma was analyzed using liquid chromatography tandem mass spectrometry. Mean concentrations of perfluorooctane sulfonate (PFOS), the predominant PFC, increased with trophic level from herbivorous greens (2.41 ng/g), jellyfish‐eating leatherbacks (3.95 ng/g), omnivorous loggerheads (6.47 ng/g), to crab‐eating Kemp's ridleys (15.7 ng/g). However, spongivorous hawksbills had surprisingly high concentrations of PFOS (11.9 ng/g) and other PFCs based on their trophic level. These baseline concentrations of biomagnifying PFCs demonstrate interesting species and geographical differences. The measured PFOS concentrations were compared with concentrations known to cause toxic effects in laboratory animals, and estimated margins of safety (EMOS) were calculated. Small EMOS (<100), suggestive of potential risk of adverse health effects, were observed for all five sea turtle species for immunosuppression. Estimated margins of safety less than 100 were also observed for liver, thyroid, and neurobehavorial effects for the more highly exposed species. These baseline concentrations and the preliminary EMOS exercise provide a better understanding of the potential health risks of PFCs for conservation managers to protect these threatened and endangered species. Environ. Toxicol. Chem. 2012;31:1223–1230. © 2012 SETAC","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,,,,True,True,False,True,True,False,True
2110,rayyan-236652556,Determination of 56 per- and polyfluoroalkyl substances in top predators and their prey from Northern Europe by LC-MS/MS,2022.0,,,CHEMOSPHERE,"[""0045-6535"", ""1879-1298 J9 - CHEMOSPHERE JI - Chemosphere""]",287.0,,,,,English,,,"Per- and polyfluoroalkyl substances (PFAS) are a group of emerging substances that have proved to be persistent and highly bioaccumulative. They are broadly used in various applications and are known for their long-distance migration and toxicity. In this study, 65 recent specimens of a terrestrial apex predator (Common buzzard), freshwater and marine apex predators (Eurasian otter, harbour porpoise, grey seal, harbour seal) and their potential prey (bream, roach, herring, eelpout) from northern Europe (United Kingdom, Germany, the Netherlands and Sweden) were analyzed for the presence of legacy and emerging PFAS, employing a highly sensitive liquid chromatography electrospray ionization tandem mass spectrometry (LC-ESI-MS/MS) method. 56 compounds from 14 classes were measured; 13 perfluoroalkyl carboxylic acids (PFCAs), 7 perfluoroalkyl sulphonic acids (PFSAs), 3 perfluorooctane sulfonamides (FOSAs), 4 perfluoroalkylphosphonic acids (PFAPAs), 3 perfluoroalkylphosphinic acids (PFPi's), 5 telomer alcohols (FTOHs), 2 mono-substituted polyfluorinated phosphate esters (PAPs), 2 di-substituted polyfluorinated phosphate esters (diPAPs), 6 saturated fluorotelomer acids (FTAS), 3 unsaturated fluorotelomer acids (FTUAs), 2 N-Alkyl perfluorooctane sulfonamidoethanols (FOSEs), 3 fluorotelomer sulphonic acids (FTSAs), 2 perfluoroether carboxylic acids (PFECAs) and 1 chlorinated perfluoroether","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,Multiple Sclerosis;Europe;Prednisolone,,,True,True,False,True,True,False,True
2634,rayyan-236653081,"Physical and Biological Factors Affecting Mercury and Perfluorinated Contaminants in Arctic Char (Salvelinus alpinus) of Pingualuit Crater Lake (Nunavik, Canada)",2012.0,,,ARCTIC,"[""0004-0843"", ""1923-1245 J9 - ARCTIC JI - Arctic""]",65.0,2.0,195-206,,,English,,,"Pingualuk Lake fills a deep crater in the Parc National des Pingualuit on the Ungava Peninsula (Nunavik, Canada) and is isolated from nearby surface waters. The main objectives of this study were to determine and compare the concentrations of two atmospherically derived contaminants, mercury and perfluorinated chemicals (PFCs), in the lake water column and fish of Pingualuk Lake and to assess the physical and biological factors influencing contaminant concentrations. Mercury concentrations in arctic char muscle tissue were comparable to those of char in other Arctic lakes, while the total amount of PFCs was below reported levels for remote lakes in the Arctic and elsewhere. Stable isotope and stomach content analyses were made to investigate the feeding ecology of the Pingualuk Lake arctic char population and indicated the possibility of multiple feeding groups. Genetics characteristics (MH and mtDNA) of fish from Pingualuk Lake revealed that this population is likely distinct from that of nearby Laflamme Lake. However, both arctic char populations exhibit differential variation of their allele families. Physical characteristics determined for Lake Pingualuk revealed that the water column was inversely stratified beneath the ice and extremely transparent to visible and ultraviolet radiation. The highest mercury concentrations (3-6 pg mL(-1) THg) occurred just beneath the ice surface in each lake. Pingualuk Lake, given its near pristine state and exceptional limnological features, may serve as a most valuable reference ecosystem for monitoring environmental stressors, such as contaminants, in the Arctic.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Catharina""=>""Included""}",,Biological Factors,,,True,True,False,True,True,False,True
